,id,website_url,restaurant_provided_menu_link,telephone_number,year_established,email_address,offers_delivery,offers_pickup,offers_group_order,offers_catering,has_bar,has_counter,has_gifting,has_takeout,order_online_link,facebook_link
33423,33393,https://restaurants.subway.com/united-states/ca/sacramento/7623-power-inn-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=2748&utm_campaign=evergreen-2020,https://www.subway.com/en-us/menunutrition/menu,(916) 689-5900,1965,,,,,,,,,,,
33424,33394,https://www.sojoartsmuseum.org,,(916) 320-9573,,,,,,,,,,,,
33427,33397,https://www.firewings.com/sacramento-ca-95823,https://www.firewings.com/chicken-wings-menu,(916) 627-1050,,,,,,,,,,,,
33430,33400,https://www.papamurphys.com/store-finder/CA/95831/CA118/?dist=0.5+Miles,http://www.papamurphys.com/menu/,(916) 424-7272,,,,,,,,,,,,
33432,33402,https://the-royal-hookah-lounge.business.site,,(279) 216-5469,2018,,,,,,,,,,,
33434,33404,http://www.bookqueens.com,,(916) 426-8283,,,,,,,,,,,,
33435,33405,http://scorebarlounge.com,https://scorebarlounge.com/menu/food,(916) 421-7099,,,,,,,,,,,,
33436,33406,https://eighty-eleven-bar-and-grill.business.site,,(916) 661-6750,,,,,,,,,,,,
33437,33407,https://www.firewings.com/florin-rd-sacramento-ca-95823,https://www.firewings.com/chicken-wings-menu,(916) 246-9968,2019,,,,,,,,,,,
33440,33410,http://www.chaatofindia.com,,(916) 681-7000,2015,,,,,,,,,,,
33442,33412,https://restaurants.elpolloloco.com/ca/sacramento/8244-delta-shores-cir?utm_source=yelp&utm_medium=yext,http://www.elpolloloco.com/our-food/,(916) 665-1814,1980,,,,,,,,,,,
33443,33413,https://restaurants.subway.com/united-states/ca/sacramento/7600-greenhaven-drive?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=24451&utm_campaign=evergreen-2020,http://www.subway.co.in/page_menu_index.html,(916) 392-6720,1965,,,,,,,,,,,
33446,33416,https://restaurants.subway.com/united-states/ca/sacramento/6200-mack-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=42838&utm_campaign=evergreen-2020,,(916) 424-1656,1965,,,,,,,,,,,
33447,33417,https://www.teapercent.com,,(916) 895-2984,2019,,,,,,,,,,,
33448,33418,https://restaurants.subway.com/united-states/ca/sacramento/8775-center-parkway?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=24356&utm_campaign=evergreen-2020,http://www.subway.com/menu/default.aspx,(916) 681-3399,1965,,,,,,,,,,,
33454,33424,https://www.jerseymikes.com/20329/sacramento-ca,,(916) 520-3433,,,,,,,,,,,,
33455,33425,https://www.firewings.com/sacramento-ca-95832,https://www.firewings.com/fire-wings-menu,(916) 246-9579,2018,,,,,,,,,,,
33458,33428,http://t5bakery.com,,(916) 682-3883,,,,,,,,,,,,
33459,33429,https://locations.jackinthebox.com/us/ca/sacramento/4435-florin-rd?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(916) 391-0200,,,,,,,,,,,,
33466,33436,https://www.mountainmikespizza.com/locations/sacramento-bruceville/,https://www.mountainmikespizza.com/menu/,(916) 896-5651,1978,,,,,,,,,,,
33467,33437,https://www.hotbunzburgerjoint.com/copy-of-rancho-cordova,https://www.hotbunzburgerjoint.com/menu,(916) 385-5855,,,,,,,,,,,,
33468,33438,https://pieology.com/pizza-near-me/?rest_id=8086,https://pieology.com/menu/,(916) 629-9122,,,,,,,,,,,,
33469,33439,https://t4greenhaven.com,https://t4greenhaven.com/menu-2/,(916) 392-1201,,,,,,,,,,,,
33473,33443,https://restaurants.subway.com/united-states/ca/sacramento/1036-florin-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=3433&utm_campaign=evergreen-2020,,(916) 428-4808,1965,,,,,,,,,,,
33474,33444,https://www.wingstop.com/location/wingstop-1810-sacramento-ca-95831/menu,,(916) 706-1627,1994,,,,,,,,,,,
33475,33445,http://www.sweetcharlies.com,,(916) 629-9335,,,,,,,,,,,,
33478,33447,https://locations.jamba.com/ca/sacramento/8124-delta-shores-circle-south,,(916) 591-2745,,,,,,,,,,,,
33481,33450,https://rayschickenandfish.com,,(916) 647-9803,,,,,,,,,,,,
33487,33456,https://falafelcorner.us/locations/falafel-corner-elk-grove-ca-sacramento-95823/,https://falafelcorner.us/locations/falafel-corner-elk-grove-ca-sacramento-95823/elk-grove-menu/,(916) 229-6200,2019,,,,,,,,,,,
33488,33457,https://ordering.roundtablepizza.com/site/rtp1163,https://www.roundtablepizza.com/menu/,(916) 422-7557,1959,,,,,,,,,,,
33490,33459,https://www.mountainmikespizza.com/locations/sacramento-mack/,https://www.mountainmikespizza.com/menu/,(916) 392-6445,1978,,,,,,,,,,,
33497,33466,https://restaurants.subway.com/united-states/ca/sacramento/8270-delta-shores-circle?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=68985&utm_campaign=evergreen-2020,,(916) 665-9655,1965,,,,,,,,,,,
33498,33467,http://www.sunriseonmack.com,,(916) 428-8882,,,,,,,,,,,,
33502,33471,http://sushiq916.com,http://sushiq916.com/menu/,(916) 942-9225,,,,,,,,,,,,
33506,33475,https://restaurants.subway.com/united-states/ca/sacramento/8231-timberlake-way?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=38957&utm_campaign=evergreen-2020,http://www.subway.com/menu/default.aspx,(916) 682-1140,1965,,,,,,,,,,,
33510,33479,https://www.pupuseria-lafamiliar.com,https://www.snaptown-online.com/ordering/restaurant/menu?restaurant_uid=2b5ad565-2ea4-44a3-8674-b17639faa48b,(916) 386-0982,,,,,,,,,,,,
33513,33482,http://www.lunarossasf.com/home.html,,(415) 379-4910,,,False,False,,,False,False,False,False,,
33518,33487,http://WWW.dineindiagarden.com,,(916) 392-9999,1992,,,,,,,,,,,
33519,33488,http://www.elforasteromexicanfood.com,,(916) 421-1522,,,,,,,,,,,,
33522,33491,http://the-cake-depot.com,,(916) 895-2704,2016,,,,,,,,,,,
33527,33496,https://chintostacos.websites.co.in,,(916) 821-2754,,,,,,,,,,,,
33529,33498,https://restaurants.subway.com/united-states/ca/sacramento/2400-florin-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=48045&utm_campaign=evergreen-2020,,(916) 395-2400,1965,,,,,,,,,,,
33530,33499,https://www.wingstop.com/location/wingstop-743-sacramento-ca-95823/menu,http://www.wingstop.com/menu/,(916) 421-9464,1994,,,,,,,,,,,
33531,33500,https://locations.carlsjr.com/ca/sacramento/7151-franklin-blvd?utm_source=yext&utm_medium=gmb-button&utm_campaign=search&utm_content=website,https://carlsjr.com/menu,(916) 421-2923,,,,,,,,,,,,
33533,33502,https://locations.carlsjr.com/ca/sacramento/6201-mack-road?utm_source=yext&utm_medium=gmb-button&utm_campaign=search&utm_content=website,https://carlsjr.com/menu,(916) 392-7485,,,,,,,,,,,,
33537,33506,http://www.quicklyusa.com/sasoca.html,,(916) 393-5858,,,,,,,,,,,,
33538,33507,https://www.wcsourdough.com/florin-rd,https://cfeef2be-c149-43e7-82f0-b19ef0a4e2df.filesusr.com/ugd/858509_778495f02bdb47c8a2885390bf1f2b0c.pdf,(916) 952-9690,,,,,,,,,,,,
33539,33508,https://firetaproom.com,https://www.firetaproom.com/menu,(916) 822-6556,,,,,,,,,,,,
33543,33512,http://fenixlodi.com/,http://fenixlodi.com/menu/,(209) 400-3950,,,False,False,,,False,False,False,False,,
33545,33514,https://www.papamurphys.com/store-finder/CA/95829/CA135/?dist=3.9+Miles,https://www.papamurphys.com/menu,(916) 681-7272,,,,,,,,,,,,
33548,33517,https://www.pizzaguys.com/locations/greenhaven-dr-sacramento,http://105.pizzaguys.com,(916) 429-1111,,,,,,,,,,,,
33549,33518,https://locations.jamba.com/ca/sacramento/8231-timberlake-way?utm_source=yelp&utm_medium=dis&utm_campaign=fy23_perform_olo_brand_yelplocationpage_locationpage,http://www.jambajuice.com/menu-and-nutrition/menu,(916) 688-9191,,,,,,,,,,,,
33550,33519,https://www.facebook.com/Tup-Tim-Thai-Cuisine-185492748127963/,,(707) 762-5966,,,False,False,,,False,False,False,True,,
33555,33524,https://www.heywhatscookincatering.com,,(470) 830-6675,,,,,,,,,,,,
33558,33527,http://kamameshi.com/,,(650) 952-0444,,,False,False,,,False,False,False,False,,
33559,33528,https://churroselguero.eat24hour.com/,,(408) 603-7362,,,,,,,,,,,,
33561,33530,https://www.villasport.com/san-jose/family/facilities/villacafe,https://www.villasport.com/san-jose/family/facilities/villacafe/villacafe-menu,(408) 785-0320,,,,,,,,,,,,
33564,33533,http://www.northside-sj.org/html/neighborhood/parks/backesto.html,,,,,,,,,,,,,,
33566,33535,https://www.eataly.com/us_en/stores/silicon-valley/silicon-valley-restaurants/la-pizza-la-pasta-silicon-valley/?utm_source=yelp&utm_medium=SiliconValley&utm_campaign=LaPizzaeLaPastaatEatalySiliconValley&utm_content=YelpCTA,https://www.eataly.com/wp/wp-content/uploads/2022/04/ESV_PIPA_Menu-Main_2023.01.25.pdf,(650) 456-9200,,,,,,,,,,,,
33567,33536,https://duchuongsandwiches.com,,(408) 929-9922,2017,,,,,,,,,,,
33568,33537,https://4thstreetbowl.com/coffee.php,https://4thstreetbowl.com/coffee/Coffee_Shop_Menu.pdf,(408) 453-1750,,,,,,,,,,,,
33573,33542,http://ijavacafe.com,https://www.ijavacafe.com/willow-glen,(408) 979-0251,,,,,,,,,,,,
33577,33546,http://deliciastaqueria.com,,(408) 836-8462,,,,,,,,,,,,
33578,33547,http://www.bay101.com,,(408) 451-8888,1994,,,,,,,,,,,
33579,33548,https://ordering.roundtablepizza.com/site/rtpbascom,https://ordering.roundtablepizza.com/Site/rtpbascom/Menu?isStartFormMenu=True,(408) 286-6222,1959,,,,,,,,,,,
33581,33550,https://www.sugarrushmania.com,,(408) 430-7662,,,,,,,,,,,,
33588,33557,https://tacossanjose.com,,(408) 816-1214,,,,,,,,,,,,
33589,33558,https://jellofantasy.myshopify.com,,(408) 320-7046,,,,,,,,,,,,
33590,33559,https://alldaykitchens.com,,(415) 942-8304,,,,,,,,,,,,
33595,33564,https://www.elcabroncantinasj.com,,(408) 320-2478,,,,,,,,,,,,
33597,33566,https://restaurants.subway.com/united-states/ca/san-jose/1455-foxworthy-ave?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=30213&utm_campaign=evergreen-2020,http://www.subway.com/en-us/menunutrition,(408) 266-1801,1965,,,,,,,,,,,
33607,33576,https://www.mrsfields.com/in-store/#/westfieldvalleyfairmall/,https://www.mrsfields.com/in-store/#/westfieldvalleyfairmall/,(408) 249-2489,,,,,,,,,,,,
33608,33577,https://thaimamasj.com,https://static1.squarespace.com/static/621359c6abed85708d561a8c/t/622edd831a259c7727bcd4d9/1647238531467/DINNER.pdf,(408) 268-8499,,,,,,,,,,,,
33611,33580,https://www.mountainmikespizza.com/locations/san-jose-alum-rock/,https://www.mountainmikespizza.com/menu/,(408) 251-4000,1978,,,,,,,,,,,
33614,33583,http://www.streetfusioninc.com,http://www.streetfusioninc.com/#food,(408) 614-3030,,,,,,,,,,,,
33617,33586,http://www.sccgov.org,,,,,,,,,,,,,,
33618,33587,https://birriarojas.com,,(408) 500-6474,,,,,,,,,,,,
33621,33590,https://www.starbucks.com/store-locator/store/1029074/capitol-snell-222-w-capitol-expy-san-jose-ca-951361302-us,https://www.starbucks.com/menu,(408) 539-1570,,,,,,,,,,,,
33624,33593,https://www.mastrosrestaurants.com,https://www.mastrosrestaurants.com/location/santa-clara/#dinner-menu-masc,(408) 538-4183,,,,,,,,,,,,
33628,33597,http://www.laksanathaicuisine.com,,(669) 284-3139,,,,,,,,,,,,
33632,33601,https://restaurants.subway.com/united-states/ca/san-jose/699-curtner-avenue?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=30919&utm_campaign=evergreen-2020,,(408) 448-8700,1965,,,,,,,,,,,
33633,33602,http://www.fairmont.com/san-jose/dining/thelobbylounge/?genid=yelp_saj_lobby_yelp_enhanced&utm_source=yelp&utm_medium=paid_referrer&utm_content=saj_lobby&utm_campaign=yelp_enhanced,,(408) 998-1900,,,,,,,,,,,,
33637,33606,https://lamejortaqueria.wixsite.com/la-mejor-taqueria,http://lamejortaqueria.wix.com/la-mejor-taqueria#!menu/cee5,(408) 254-4693,,,,,,,,,,,,
33639,33608,https://pizza.dominos.com/california/san-jose/2232-alum-rock-ave/,,(669) 202-4040,,,,,,,,,,,,
33641,33610,https://boichikbagels.com,,(650) 352-5995,,,,,,,,,,,,
33644,33613,http://www.drinksalvaje.com,,(650) 433-1897,,,,,,,,,,,,
33647,33616,https://www.craftsman-wolves.com,https://www.craftsman-wolves.com/menu,(415) 822-8214,2012,,,,,,,,,,,
33649,33618,http://www.pinkberry.com/stores/15079,,(650) 322-6030,,,,,,,,,,,,
33650,33619,https://www.hiddentapandbarrel.com,,,2019,,,,,,,,,,,
33651,33620,http://www.labohemepaloalto.com,,(650) 561-3577,2015,,,,,,,,,,,
33652,33621,https://www.graduatehotels.com/palo-alto/restaurant/presidents-terrace/,,,,,,,,,,,,,,
33659,33628,http://www.elmerkatspain.com,https://www.elmerkatbyteleferic.com/take-out-menu,(650) 321-0712,,,,,,,,,,,,
33660,33629,https://restaurants.subway.com/united-states/ca/palo-alto/3962-middlefield-road?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=53934&utm_campaign=evergreen-2020,http://www.subway.com/menu/default.aspx,(650) 251-9646,1965,,,,,,,,,,,
33662,33631,http://www.holysushi.org,,,,,,,,,,,,,,
33666,33635,https://www.dejavufood.com,,(669) 246-2593,2018,,,,,,,,,,,
33671,33640,http://www.takara-ramen.com/,http://www.takara-ramen.com/,(650) 588-9993,,,False,False,,,False,False,False,True,,
33672,33641,https://www.antoinescookieshop.com,,(650) 374-6977,,,,,,,,,,,,
33673,33642,https://order.localkitchens.com/store/paloalto/nopalitotaqueria?utm_source=yelp&utm_medium=organic_listings&utm_campaign=website_link,https://order.localkitchens.com/store/paloalto/nopalitotaqueria?utm_source=yelp&utm_medium=organic_listings&utm_campaign=menu_link,(415) 992-8206,,,,,,,,,,,,
33675,33644,https://order.localkitchens.com/store/paloalto/lazysusan,,(415) 992-8206,,,,,,,,,,,,
33680,33649,https://sites.google.com/site/riveroaksna/projects/brandonpark,,,,,,,,,,,,,,
33682,33651,http://www.jamsj.org,,(408) 294-3138,1987,,,,,,,,,,,
33685,33654,http://www.celticteashoppe.com,,(408) 267-7090,2006,,,,,,,,,,,
33686,33655,http://jojoshotchicken.com,,(408) 499-0916,,,,,,,,,,,,
33690,33659,http://www.sanjoseca.gov/prns/,,(408) 793-5510,,,,,,,,,,,,
33703,33672,https://order.localkitchens.com/store/paloalto/popular?utm_source=yelp&utm_medium=organic_listings&utm_campaign=website_link,https://order.localkitchens.com/store/paloalto/popular?utm_source=yelp&utm_medium=organic_listings&utm_campaign=menu_link,(415) 992-8206,2020,,,,,,,,,,,
33704,33673,http://www.judiestacoslocos.com,http://www.judiestacoslocos.com/menu.html,(408) 623-2935,,,,,,,,,,,,
33707,33676,http://www.ristorantemediterranean.com/,http://www.ristorantemediterranean.com/menu,(925) 446-4666,,,False,False,,,True,False,False,False,,
33708,33677,http://www.lavicsj.com/,,(408) 320-1595,,,,,,,,,,,,
33709,33678,https://burgerking.com/store-locator/store/restaurant_3402,,(408) 365-7761,,,,,,,,,,,,
33713,33682,http://www.sanjoseca.gov/facilities/Facility/Details/76,,,,,,,,,,,,,,
33721,33690,https://restaurants.subway.com/united-states/ca/san-jose/2842-story-road?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=55098&utm_campaign=evergreen-2020,http://www.subway.com/menu/default.aspx,(408) 347-1970,1965,,,,,,,,,,,
33728,33697,http://orderantojitoselburritocrazy.com,,(408) 217-4860,,,,,,,,,,,,
33730,33699,http://mythsj.com,,(408) 286-7678,2011,,,,,,,,,,,
33731,33700,https://restaurants.subway.com/united-states/ca/san-jose/3025-meridian-ave?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=46028&utm_campaign=evergreen-2020,http://www.subway.com/menu/default.aspx,(408) 979-0644,1965,,,,,,,,,,,
33737,33706,https://checos-restaurant.negocio.site,,(408) 642-1614,,,,,,,,,,,,
33738,33707,https://fresca-acai-superfood-cafe.myshopify.com,,,,,,,,,,,,,,
33745,33714,http://www.myherokitchen.com,https://myherokitchen.com/menu,(408) 931-6437,2020,,,,,,,,,,,
33746,33715,https://sanjosegatewaycafe.wixsite.com/gatewaycafe,https://sanjosegatewaycafe.wixsite.com/gatewaycafe/cafe-menu-1,(408) 372-8212,,,,,,,,,,,,
33748,33717,https://sanjosetacos.com,,(669) 238-9248,,,,,,,,,,,,
33752,33721,https://restaurants.subway.com/united-states/ca/san-jose/6180-bollinger-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=23556&utm_campaign=evergreen-2020,http://www.subway.com/menu/default.aspx,(408) 861-1243,1965,,,,,,,,,,,
33759,33727,https://www.mountainmikespizza.com/locations/san-jose-river-oak/,https://www.mountainmikespizza.com/menu/,(669) 544-1628,1978,,,,,,,,,,,
33768,33736,https://www.hawaiianbarbecue.com/locations/almaden/,https://hawaiianbarbecue.cdn.prismic.io/hawaiianbarbecue/ef3c12f6-a90c-4ca0-a98a-9f3db81e4e10_San+Bruno+n+Almaden+TOGO+Sept+2022.pdf,(408) 266-9888,,,,,,,,,,,,
33769,33737,https://www.ramenbegins.com,,(408) 899-6254,,,,,,,,,,,,
33771,33739,https://fujihuoshaotogo.com,,(408) 996-0317,,,,,,,,,,,,
33773,33741,https://www.7leavescafe.com,,(408) 931-6555,,,,,,,,,,,,
33775,33743,http://doghousesports1.wix.com/lounge,,(408) 453-5326,2011,,,,,,,,,,,
33776,33744,https://www.mariscosytacosloscompas.com,,(408) 417-6509,,,,,,,,,,,,
33779,33747,http://benihibachigrill.com,,(408) 876-2910,,,,,,,,,,,,
33780,33748,http://Phbakeryshop.com,,(408) 416-6103,,,,,,,,,,,,
33783,33751,https://www.newyorkpizzawhiteroad.com,,(408) 254-4400,,,,,,,,,,,,
33789,33757,https://www.nordstrom.com/store-details/nordstrom-valley-fair?utm_source=yelp&utm_medium=organic&utm_campaign=food&utm_content=33425&utm_channel=low_nd_seo_local&sp_source=yelp&sp_campaign=food,https://n.nordstrommedia.com/id/e219e5a0-7698-4a56-8fd2-320f21b8fe8f.pdf,(408) 261-5732,1901,,,,,,,,,,,
33791,33759,https://restaurants.subway.com/united-states/ca/san-jose/2951-monterey-rd?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=38980&utm_campaign=evergreen-2020,http://www.subway.com/en-us/menunutrition,(408) 229-9227,1965,,,,,,,,,,,
33796,33764,http://www.lvl44.com,,(408) 331-8419,2016,,,,,,,,,,,
33797,33765,http://pholongthinhsanjose.gastro-america.com,,(408) 243-7113,,,,,,,,,,,,
33800,33768,http://nowhere-bar-grill.edan.io,,(408) 371-4941,,,,,,,,,,,,
33801,33769,http://www.crazyjalapenosj.com,https://www.crazyjalapenosj.com/menu-1,(408) 251-1107,,,,,,,,,,,,
33804,33772,https://theshopbychefbaca.square.site,,(408) 489-7036,,,,,,,,,,,,
33805,33773,http://www.thanhdarestaurant.com,,(408) 993-9229,,,,,,,,,,,,
33812,33780,http://www.hsaltsanjose.com/,,(408) 272-2739,,,,,,,,,,,,
33814,33782,https://www.matchacafe-maiko.com/eng/,,(408) 688-9488,,,,,,,,,,,,
33815,33783,https://www.wienerschnitzel.com/location/156-story-mcguiness-san-jose-2844-story-road-san-jose-ca-95127/,,(408) 251-8645,,,,,,,,,,,,
33817,33785,http://communityblog.yelp.com/2013/08/welcome-to-san-jose-smashburger.html,,,,,,,,,,,,,,
33825,33793,https://www.kizuna-usa.com,https://www.kizuna-usa.com/menus,(408) 477-2633,2018,,,,,,,,,,,
33826,33794,http://www.sjica.org,,(408) 283-8155,1980,,,,,,,,,,,
33827,33795,https://restaurants.subway.com/united-states/ca/san-jose/517-w-capitol-expressway?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=15890&utm_campaign=evergreen-2020,http://www.subway.com/applications/Menu/index.aspx,(408) 979-0663,1965,,,,,,,,,,,
33828,33796,https://www.wingstop.com/location/wingstop-549-san-jose-ca-95118/menu,http://order.wingstop.com/menu/wingstop-549-san-jose-ca-95118,(408) 723-9464,1994,,,,,,,,,,,
33829,33797,https://locations.dennys.com/CA/SAN-JOSE/248863?utm_source=yext&utm_medium=local-listing&utm_campaign=yext-listing,http://clickserve.dartsearch.net/link/click?lid=43700034498919728&ds_s_kwgid=58700004172671965&ds_url_v=2&ds_dest_url=https://www.yelp.com/menu/dennys-san-jose-11,(408) 615-1282,,,,,,,,,,,,
33830,33798,http://www.thebranham.com,,(408) 445-1716,1969,,,,,,,,,,,
33832,33800,https://gotmilk016.wixsite.com/bobalove,https://gotmilk016.wixsite.com/bobalove/menus,(408) 708-5123,,,,,,,,,,,,
33833,33801,http://big-tree-bbq-san-jose.sites.tablehero.com,,(408) 255-4188,,,,,,,,,,,,
33835,33803,https://nongyidouru.wixsite.com/nongyidouru,https://nongyidouru.wixsite.com/nongyidouru/menu,(408) 451-9894,,,,,,,,,,,,
33838,33806,http://www.wienerschnitzel.com/location/355-capitol-mckee-san-jose-411-capitol-avenue-san-jose-ca-95133/?utm_source=yelp&utm_medium=profiles&utm_campaign=local_profiles,http://www.wienerschnitzel.com/food/?utm_source=yelp&utm_medium=profiles&utm_campaign=local_profiles,(408) 923-9492,,,,,,,,,,,,
33848,33816,https://locations.bonchon.com/ll/US/CA/San-Jose/377-N-Capitol-Ave,https://bonchon.com/locations-menus/,(408) 929-2989,,,,,,,,,,,,
33849,33817,http://granddynastyseafood.com,,(408) 889-6888,,,,,,,,,,,,
33852,33820,https://www.bowlero.com/location/bowlero-san-jose?utm_source=yelp&utm_medium=organic&utm_campaign=webclicks,,(408) 578-8500,1997,,,,,,,,,,,
33856,33824,http://www.caravanloungesanjose.com,,(408) 995-6220,,,,,,,,,,,,
33857,33825,http://homemadekitchen.com/,http://homemadekitchen.com/lunch1/,(925) 388-0841,,,False,False,,,False,False,False,True,,
33858,33826,https://www.steviesbargrill.com,https://www.steviesbargrill.com/gigis-kitchen-grill-menu,(408) 559-0904,2011,,,,,,,,,,,
33865,33833,http://OrchardValleyCoffee.net,,(408) 982-3417,,,,,,,,,,,,
33867,33835,https://tacoschulapuebla.com,https://tacoschulapuebla.com/#menu,(408) 709-6872,,,,,,,,,,,,
33871,33839,https://www.vizagvantillu.com,,(408) 834-2841,,,,,,,,,,,,
33873,33841,https://bobapub1576.square.site,,(408) 622-8680,2014,,,,,,,,,,,
33874,33842,https://themeltdown.order.online/store/the-meltdown-san-jose-1656153/?hideModal=true&pickup=true,https://themeltdown.com/melts/,(408) 578-2549,,,,,,,,,,,,
33876,33844,https://restaurants.subway.com/united-states/ca/san-jose/980-s-winchester-boulevard?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=46773&utm_campaign=evergreen-2020,http://local.subway.com/FWPCons/frmMenu.aspx?CC=USA&LC=ENG&SS=46773-0&PM=&MenuID=,(408) 261-3119,1965,,,,,,,,,,,
33877,33845,https://titos-mexican-food.business.site/?utm_medium=referral&utm_source=gmb,,(408) 600-8902,,,,,,,,,,,,
33885,33853,http://calgangthai.com/,,(415) 499-3501,,,False,False,,,False,False,False,False,,
33899,33867,http://www.sonomalatinagrill.com/,,(415) 883-2662,,,False,False,,,False,False,False,False,,
33900,33868,https://www.potatocornerusa.com/westfield-valley-fair,http://www.potatocornerusa.com/menu,(408) 248-4450,,,,,,,,,,,,
33909,33877,http://lyndasandwich02.wix.com/lynda-sandwich,http://lyndasandwich02.wix.com/lynda-sandwich#!nemu/ccw7,(408) 637-7777,,,,,,,,,,,,
33910,33878,http://www.thehummusrepublic.com,https://www.thehummusrepublic.com/menu,(408) 910-4248,,,,,,,,,,,,
33912,33880,https://www.rbteashop.com,https://rbteashop.com/menu/,(408) 841-9224,,,,,,,,,,,,
33914,33882,https://www.special-noodle.com,,(408) 320-1966,,,,,,,,,,,,
33917,33885,https://poorhousebistro.com,,,,,,,,,,,,,,
33918,33886,https://949rufffood.com,,,,,,,,,,,,,,
33919,33887,http://sexxymexxy.com,https://order.online/store/the-sexxy-mexxy-1497662,(408) 549-4238,2020,,,,,,,,,,,
33920,33888,https://www.lamellatavern.com,,(408) 343-8530,,,,,,,,,,,,
33924,33892,http://ensonightclub.com,,(408) 909-3676,2015,,,,,,,,,,,
33930,33898,http://freshlyyum.com,https://www.freshlyyum.com/menus,(408) 320-1414,,,,,,,,,,,,
33931,33899,https://fiesta-bowls.com,https://fiesta-bowls.com/menu/,(408) 205-6154,2021,,,,,,,,,,,
33934,33902,http://www.cuetopia.net/,,(408) 266-7665,2002,,,,,,,,,,,
33935,33903,https://phocosanjose.com,,(408) 829-0922,2016,,,,,,,,,,,
33941,33909,https://falafelflame-san-jose.business.site,,(408) 549-6068,,,,,,,,,,,,
33944,33912,https://www.onepotshabushabu.com,,(408) 677-3456,2011,,,,,,,,,,,
33946,33914,http://Www.karibbeantings.com,https://karibbeantings.com/pages/take-out-menu,,2012,,,,,,,,,,,
33947,33915,https://locations.auntieannes.com/ca/san-jose/925-blossom-hill-rd,,(408) 578-5188,,,,,,,,,,,,
33948,33916,http://ponohawaiian.com,,(408) 320-2371,2010,,,,,,,,,,,
33949,33917,http://www.eastridgecenter.com/,,(408) 238-3600,1971,,,,,,,,,,,
33954,33922,https://capriottis.com,,,,,,,,,,,,,,
33958,33926,https://burgerking.com/store-locator/store/restaurant_3652,,(925) 254-5955,,,,,,,,,,,,
33959,33927,https://www.marketbeercompany.com,,(408) 849-4716,,,,,,,,,,,,
33960,33928,https://leung-noddles.business.site,,(408) 784-7343,,,,,,,,,,,,
33961,33929,http://campbellcigarclub.com/,,(408) 377-0777,1996,,,,,,,,,,,
33963,33931,https://ordering.roundtablepizza.com/site/rtpcamden,https://www.roundtablepizza.com/menu,(408) 267-9600,1959,,,,,,,,,,,
33965,33933,https://www.chatorichaat.com,https://www.chatorichaat.com/corporate-menu,(929) 287-6777,,,,,,,,,,,,
33966,33934,http://www.newtungkeenoodlehouse.com,https://www.newtungkeenoodlehouse.com/menu,(408) 289-8688,,,,,,,,,,,,
33970,33938,https://mrbeastburger.com,https://mrbeastburger.com/menu/,(877) 232-7898,,,,,,,,,,,,
33971,33939,https://mariscoscancun.com,,(408) 926-0606,,,,,,,,,,,,
33973,33941,http://www.redroomhookahlounge.com,,(408) 269-1882,2012,,,,,,,,,,,
33981,33949,http://www.little-chefchinese.com,,(408) 379-8766,,,,,,,,,,,,
33983,33951,http://dorieskitchen.com,http://dorieskitchen.com/menu.html,(408) 352-5958,,,,,,,,,,,,
33987,33955,https://www.npkkrispykrunchychicken.com,https://online-ordering.innowi.com/branch/northparkkitchensanjose,(408) 320-4462,,,,,,,,,,,,
33989,33957,http://www.claimjumper.com/,,(510) 445-1850,,,False,False,,,True,False,False,True,,
33993,33961,https://locations.jackinthebox.com/us/ca/san-jose/4602-almaden-expy?utm_source=yelp&utm_medium=local&utm_campaign=yelp-local,https://www.jackinthebox.com/menu,(408) 723-3845,,,,,,,,,,,,
33995,33963,https://www.marugameudon.com/locations/valley-fair/,,(408) 380-3003,,,,,,,,,,,,
33998,33966,https://mikesplacebar.com,,(408) 723-9981,2013,,,,,,,,,,,
34002,33970,http://www.ISOBeers.com,,(408) 298-2337,2014,,,,,,,,,,,
34003,33971,https://themeltdown.order.online/store/the-meltdown-san-jose-1655387/?hideModal=true&pickup=true,https://themeltdown.com/melts/,(408) 615-1282,,,,,,,,,,,,
